time,amp,Frequency,Amplitude,Phase
181,-8.791062147,,,
182,-7.648150312,,,
183,-6.46848254,,,
184,-5.265267536,,,
185,-4.04812724,,,
186,-2.810129344,,,
187,-1.558228994,,,
188,-0.307072616,,,
189,0.961096174,,,
190,2.20940441,,,
191,3.459613061,,,
192,4.687463481,,,
193,5.894553001,,,
194,7.09036772,,,
195,8.252888004,,,
196,9.382993078,,,
197,10.47318201,,,
198,11.52582541,,,
199,12.52573899,,,
200,13.47672399,,,
201,14.37983278,,,
202,15.23027531,,,
203,16.01340051,,,
204,16.73305662,,,
205,17.389167,,,
206,17.97303348,,,
207,18.49579989,,,
208,18.93644284,,,
209,19.30433367,,,
210,19.59198503,,,
211,19.79768548,,,
212,19.93507187,,,
213,19.99336712,,,
214,19.97398929,,,
215,19.87124382,,,
216,19.6869984,,,
217,19.43472689,,,
218,19.10216404,,,
219,18.68560703,,,
220,18.2046826,,,
221,17.64712696,,,
222,17.02224494,,,
223,16.32844589,,,
224,15.56989557,,,
225,14.74953023,,,
226,13.87287747,,,
227,12.94258701,,,
228,11.96565806,,,
229,10.92862324,,,
230,9.850313558,,,
231,8.738467158,,,
232,7.586597555,,,
233,6.407939093,,,
234,5.200410868,,,
235,3.987241918,,,
236,2.752861823,,,
237,1.495142892,,,
238,0.231693996,,,
239,-1.019087463,,,
240,-2.271434889,,,
241,-3.506204202,,,
242,-4.741358881,,,
243,-5.959227965,,,
244,-7.144919265,,,
245,-8.30353709,,,
246,-9.432551575,,,
247,-10.52619912,,,
248,-11.56454106,,,
249,-12.57411898,,,
250,-13.53086589,,,
251,-14.4247337,,,
252,-15.26772121,,,
253,-16.0540812,,,
254,-16.76423751,,,
255,-17.42222868,,,
256,-18.00502653,,,
257,-18.51204093,,,
258,-18.96128149,,,
259,-19.30846648,,,
260,-19.60195127,,,
261,-19.80865278,,,
262,-19.95085568,,,
263,-20.00554498,,,
264,-19.96752656,,,
265,-19.87251464,,,
266,-19.68666029,,,
267,-19.42061621,,,
268,-19.08108117,,,
269,-18.6634073,,,
270,-18.17209467,,,
271,-17.61819265,,,
272,-16.98743061,,,
273,-16.2947241,,,
274,-15.53392584,,,
275,-14.70649245,,,
276,-13.82908255,,,
277,-12.89082331,,,
278,-11.90165031,,,
279,-10.86840988,,,
280,-9.798463412,,,
281,-8.684492683,,,
282,-7.54517676,,,
283,-6.357534081,,,
284,-5.14865299,,,
285,-3.920260104,,,
286,-2.681275441,,,
287,-1.43012715,,,
288,-0.173459874,,,
289,1.078169096,,,
290,2.338304699,,,
291,3.580737741,,,
292,4.803970322,,,
293,6.016469731,,,
294,7.200979605,,,
295,8.360235539,,,
296,9.485512232,,,
297,10.57688117,,,
298,11.62671886,,,
299,12.62183682,,,
300,13.5712882,,,
301,14.47097445,,,
302,15.30406038,,,
303,16.08456749,,,
304,16.80217864,,,
305,17.44525079,,,
306,18.02919828,,,
307,18.53975627,,,
308,18.96516454,,,
309,19.33688076,,,
310,19.61524827,,,
311,19.8252419,,,
312,19.94995865,,,
313,19.99858369,,,
314,19.97323515,,,
315,19.85859304,,,
316,19.67783895,,,
317,19.39502636,,,
318,19.06676606,,,
319,18.65442301,,,
320,18.15566338,,,
321,17.58764891,,,
322,16.94967252,,,
323,16.25113255,,,
324,15.48325705,,,
325,14.66620049,,,
326,13.79558107,,,
327,12.8466877,,,
328,11.85361104,,,
329,10.83262731,,,
330,9.743991665,,,
331,8.621530937,,,
332,7.482204594,,,
333,6.29308657,,,
334,5.078896342,,,
335,3.861847814,,,
336,2.621389843,,,
337,1.373589764,,,
338,0.104761339,,,
339,-1.142407515,,,
340,-2.402015207,,,
341,-3.640956745,,,
342,-4.870602565,,,
343,-6.083999272,,,
344,-7.267450839,,,
345,-8.419652177,,,
346,-9.552633162,,,
347,-10.62502923,,,
348,-11.67329879,,,
349,-12.67625207,,,
350,-13.61553796,,,
351,-14.51103635,,,
352,-15.35208959,,,
353,-16.1247576,,,
354,-16.83670614,,,
355,-17.48686308,,,
356,-18.05344002,,,
357,-18.56645081,,,
358,-18.9981837,,,
359,-19.35462853,,,
360,-19.62774603,,,
361,-19.82690542,,,
362,-19.9575701,,,
363,-19.99614765,,,
364,-19.96691858,,,
365,-19.8514435,,,
366,-19.66080774,,,
367,-19.37638456,,,
368,-19.04614618,,,
369,-18.6241481,,,
370,-18.12849849,,,
371,-17.55738874,,,
372,-16.91976604,,,
373,-16.21333085,,,
374,-15.4480662,,,
375,-14.61741328,,,
376,-13.72813981,,,
377,-12.79952205,,,
378,-11.80200733,,,
379,-10.76623525,,,
380,-9.68707302,,,
381,-8.567779132,,,
382,-7.417779963,,,
383,-6.228858713,,,
384,-5.029339657,,,
385,-3.799394456,,,
386,-2.560980322,,,
387,-1.308540113,,,
388,-0.051681017,,,
389,1.20912901,,,
390,2.460818967,,,
391,3.698129558,,,
392,4.929873203,,,
393,6.136666989,,,
394,7.321137003,,,
395,8.486847629,,,
396,9.591949148,,,
397,10.68133301,,,
398,11.72565466,,,
399,12.72818346,,,
400,13.66883432,,,
401,14.55661891,,,
402,15.39446143,,,
403,16.16570186,,,
404,16.87079248,,,
405,17.51721804,,,
406,18.07707005,,,
407,18.58394916,,,
408,19.01288449,,,
409,19.37166501,,,
410,19.64651685,,,
411,19.84526834,,,
412,19.96420897,,,
413,19.99760839,,,
414,19.97331586,,,
415,19.8553387,,,
416,19.65044152,,,
417,19.37459959,,,
418,19.02682129,,,
419,18.60027042,,,
420,18.09791573,,,
421,17.53196346,,,
422,16.89451292,,,
423,16.18164739,,,
424,15.41282682,,,
425,14.58425554,,,
426,13.69501309,,,
427,12.74295663,,,
428,11.75833064,,,
429,10.71405649,,,
430,9.625407497,,,
431,8.509577205,,,
432,7.359034209,,,
433,6.16786479,,,
434,4.966567888,,,
435,3.739545926,,,
436,2.499086258,,,
437,1.251299188,,,
438,-0.001606996,,,
439,-1.275273744,,,
440,-2.513560805,,,
441,-3.768240472,,,
442,-4.996929013,,,
443,-6.196806689,,,
444,-7.37677094,,,
445,-8.534563448,,,
446,-9.662001252,,,
447,-10.73085741,,,
448,-11.78260984,,,
449,-12.77132624,,,
450,-13.71329336,,,
451,-14.59935459,,,
452,-15.42850088,,,
453,-16.19785876,,,
454,-16.90694955,,,
455,-17.54783609,,,
456,-18.11277128,,,
457,-18.60661835,,,
458,-19.02694831,,,
459,-19.38481823,,,
460,-19.65326111,,,
461,-19.84588879,,,
462,-19.96278866,,,
463,-20.0085749,,,
464,-19.95856922,,,
465,-19.8396662,,,
466,-19.63702311,,,
467,-19.35582458,,,
468,-19.00471729,,,
469,-18.57514712,,,
470,-18.07604858,,,
471,-17.49733041,,,
472,-16.86235551,,,
473,-16.14687241,,,
474,-15.36211914,,,
475,-14.54029659,,,
476,-13.64487543,,,
477,-12.70172498,,,
478,-11.70793687,,,
479,-10.66740449,,,
480,-9.578441262,,,
481,-8.458049359,,,
482,-7.299575034,,,
483,-6.10950188,,,
484,-4.90183835,,,
485,-3.677708797,,,
486,-2.446544564,,,
487,-1.17656987,,,
488,0.076125804,,,
489,1.323301113,,,
490,2.574679039,,,
491,3.833352096,,,
492,5.055948459,,,
493,6.261447692,,,
494,7.44018231,,,
495,8.597974652,,,
496,9.722418845,,,
497,10.79374059,,,
498,11.82310642,,,
499,12.81767909,,,
500,13.76120525,,,
501,14.64103627,,,
502,15.46743427,,,
503,16.23486274,,,
504,16.94044319,,,
505,17.57591969,,,
506,18.14024433,,,
507,18.63258723,,,
508,19.06089284,,,
509,19.39418942,,,
510,19.67131597,,,
511,19.85427858,,,
512,19.96640746,,,
513,19.9989639,,,
514,19.95467947,,,
515,19.8366577,,,
516,19.62383863,,,
517,19.34738986,,,
518,18.97704216,,,
519,18.54735718,,,
520,18.05025206,,,
521,17.45925292,,,
522,16.82299818,,,
523,16.10144928,,,
524,15.33587749,,,
525,14.49495091,,,
526,13.60150496,,,
527,12.65268767,,,
528,11.66028865,,,
529,10.61430022,,,
530,9.520517471,,,
531,8.40487808,,,
532,7.239681781,,,
533,6.050855994,,,
534,4.850673936,,,
535,3.6063431,,,
536,2.368793066,,,
537,1.120214417,,,
538,-0.142254063,,,
539,-1.39998874,,,
540,-2.646618127,,,
541,-3.889524546,,,
542,-5.112175471,,,
543,-6.312921952,,,
544,-7.504650953,,,
545,-8.646261655,,,
546,-9.759871128,,,
547,-10.84586452,,,
548,-11.88373458,,,
549,-12.86738773,,,
550,-13.79876583,,,
551,-14.6819216,,,
552,-15.50379417,,,
553,-16.27848836,,,
554,-16.97515412,,,
555,-17.60241127,,,
556,-18.16943189,,,
557,-18.66197396,,,
558,-19.07702185,,,
559,-19.41428981,,,
560,-19.67682852,,,
561,-19.86050797,,,
562,-19.96796837,,,
563,-20.00169123,,,
564,-19.95421949,,,
565,-19.81651711,,,
566,-19.61201557,,,
567,-19.32449894,,,
568,-18.96554326,,,
569,-18.52609433,,,
570,-18.0232225,,,
571,-17.43897603,,,
572,-16.77962596,,,
573,-16.06547444,,,
574,-15.28943014,,,
575,-14.45169992,,,
576,-13.55207183,,,
577,-12.60485562,,,
578,-11.60079649,,,
579,-10.5535774,,,
580,-9.462658318,,,
581,-8.330242144,,,
582,-7.184893823,,,
583,-5.994242658,,,
584,-4.792454686,,,
585,-3.549075156,,,
586,-2.312629006,,,
587,-1.05152414,,,
588,0.20618137,,,
589,1.466464783,,,
590,2.706640009,,,
591,3.9509688,,,
592,5.169487269,,,
593,6.374606181,,,
594,7.5539124,,,
595,8.706526273,,,
596,9.816631659,,,
597,10.89655564,,,
598,11.93224522,,,
599,12.91171223,,,
600,13.85444774,,,
601,14.72243079,,,
602,15.55180033,,,
603,16.31082026,,,
604,17.0074801,,,
605,17.63445943,,,
606,18.19142082,,,
607,18.68176729,,,
608,19.08762173,,,
609,19.42196287,,,
610,19.69786189,,,
611,19.87337399,,,
612,19.97448128,,,
613,19.9905951,,,
614,19.94716169,,,
615,19.80516555,,,
616,19.59625143,,,
617,19.3063071,,,
618,18.9440196,,,
619,18.51003744,,,
620,17.99808053,,,
621,17.40955721,,,
622,16.75663092,,,
623,16.03714283,,,
624,15.25293118,,,
625,14.40686932,,,
626,13.49999399,,,
627,12.55312444,,,
628,11.55793385,,,
629,10.49796913,,,
630,9.413025396,,,
631,8.284816291,,,
632,7.127341464,,,
633,5.937733669,,,
634,4.724677939,,,
635,3.496042832,,,
636,2.241689443,,,
637,1.000030395,,,
638,-0.263530568,,,
639,-1.513691842,,,
640,-2.771036604,,,
641,-4.009875357,,,
642,-5.235873165,,,
643,-6.433988804,,,
644,-7.609940292,,,
645,-8.764176296,,,
646,-9.882305637,,,
647,-10.94749335,,,
648,-11.9922126,,,
649,-12.96161502,,,
650,-13.90162732,,,
651,-14.7683184,,,
652,-15.59145302,,,
653,-16.34738194,,,
654,-17.03286031,,,
655,-17.65717822,,,
656,-18.21543274,,,
657,-18.69582956,,,
658,-19.10689667,,,
659,-19.43909112,,,
660,-19.70165091,,,
661,-19.88664205,,,
662,-19.97508354,,,
663,-20.00061879,,,
664,-19.93781619,,,
665,-19.79466101,,,
666,-19.58634287,,,
667,-19.29920122,,,
668,-18.93013216,,,
669,-18.48008304,,,
670,-17.96651846,,,
671,-17.38421252,,,
672,-16.72454904,,,
673,-16.00089666,,,
674,-15.2067411,,,
675,-14.35819183,,,
676,-13.46842071,,,
677,-12.50729044,,,
678,-11.49857735,,,
679,-10.45022728,,,
680,-9.352576536,,,
681,-8.229035542,,,
682,-7.066377769,,,
683,-5.86997219,,,
684,-4.661644989,,,
685,-3.433582181,,,
686,-2.180104625,,,
687,-0.928411964,,,
688,0.325082246,,,
689,1.592602751,,,
690,2.832605947,,,
691,4.077304972,,,
692,5.291277271,,,
693,6.487204164,,,
694,7.666930821,,,
695,8.820348289,,,
696,9.928164252,,,
697,11.00708975,,,
698,12.02594979,,,
699,13.00861647,,,
700,13.94069547,,,
701,14.81868168,,,
702,15.63464899,,,
703,16.37818921,,,
704,17.07543957,,,
705,17.70407399,,,
706,18.24043945,,,
707,18.71097019,,,
708,19.12693081,,,
709,19.45717319,,,
710,19.70807612,,,
711,19.89403001,,,
712,19.97749117,,,
713,19.99773128,,,
714,19.93902311,,,
715,19.79286398,,,
716,19.57044223,,,
717,19.2727463,,,
718,18.9053772,,,
719,18.45294038,,,
720,17.94216829,,,
721,17.34844654,,,
722,16.67781322,,,
723,15.96189429,,,
724,15.16452395,,,
725,14.31018507,,,
726,13.40734386,,,
727,12.45633502,,,
728,11.44855182,,,
729,10.39812358,,,
730,9.303458294,,,
731,8.175086817,,,
732,6.996882831,,,
733,5.809758072,,,
734,4.602556679,,,
735,3.361690431,,,
736,2.12189251,,,
737,0.872516271,,,
738,-0.384858503,,,
739,-1.651334502,,,
740,-2.892529245,,,
741,-4.131660695,,,
742,-5.350337184,,,
743,-6.559297179,,,
744,-7.732126742,,,
745,-8.875115908,,,
746,-9.979844771,,,
747,-11.0496647,,,
748,-12.08322642,,,
749,-13.05451818,,,
750,-13.98403255,,,
751,-14.85537096,,,
752,-15.67114764,,,
753,-16.41704869,,,
754,-17.10657688,,,
755,-17.72758441,,,
756,-18.26569992,,,
757,-18.74230106,,,
758,-19.14598511,,,
759,-19.47348515,,,
760,-19.72077975,,,
761,-19.88929144,,,
762,-19.98123041,,,
763,-19.99366966,,,
764,-19.9252973,,,
765,-19.77708677,,,
766,-19.5649006,,,
767,-19.26025729,,,
768,-18.88893864,,,
769,-18.42667787,,,
770,-17.90760991,,,
771,-17.30877242,,,
772,-16.65999846,,,
773,-15.92147511,,,
774,-15.12628569,,,
775,-14.27636362,,,
776,-13.36886452,,,
777,-12.39558718,,,
778,-11.39345808,,,
779,-10.33784273,,,
780,-9.23636387,,,
781,-8.110777776,,,
782,-6.95414028,,,
783,-5.752517587,,,
784,-4.536389011,,,
785,-3.30248209,,,
786,-2.059098724,,,
787,-0.805773472,,,
788,0.454223691,,,
789,1.706070035,,,
790,2.96691343,,,
791,4.19009374,,,
792,5.420716221,,,
793,6.620602339,,,
794,7.791528356,,,
795,8.930481992,,,
796,10.03200198,,,
797,11.10346749,,,
798,12.13726545,,,
799,13.10809096,,,
800,14.02959475,,,
801,14.89089222,,,
802,15.70361564,,,
803,16.44981211,,,
804,17.13306272,,,
805,17.74788513,,,
806,18.29559974,,,
807,18.77214634,,,
808,19.16046507,,,
809,19.48359775,,,
810,19.7318217,,,
811,19.89906753,,,
812,19.98160592,,,
813,20.00147075,,,
814,19.92302434,,,
815,19.77633229,,,
816,19.55823864,,,
817,19.24270404,,,
818,18.86798147,,,
819,18.40927646,,,
820,17.87856639,,,
821,17.2728585,,,
822,16.61214624,,,
823,15.88471658,,,
824,15.08044401,,,
825,14.23168892,,,
826,13.32060451,,,
827,12.35364374,,,
828,11.35444705,,,
829,10.28927747,,,
830,9.187021837,,,
831,8.049597355,,,
832,6.888546466,,,
833,5.68925666,,,
834,4.479163477,,,
835,3.241129952,,,
836,1.994415549,,,
837,0.732889411,,,
838,-0.509984466,,,
839,-1.771770272,,,
840,-3.017887172,,,
841,-4.263562781,,,
842,-5.484933954,,,
843,-6.676505933,,,
844,-7.849314263,,,
845,-8.988201762,,,
846,-10.08515149,,,
847,-11.15530831,,,
848,-12.17577561,,,
849,-13.14839228,,,
850,-14.07727224,,,
851,-14.94550306,,,
852,-15.74347881,,,
853,-16.49270525,,,
854,-17.16503712,,,
855,-17.76625817,,,
856,-18.32449114,,,
857,-18.79945091,,,
858,-19.18683178,,,
859,-19.4969301,,,
860,-19.73689557,,,
861,-19.90452376,,,
862,-19.97589339,,,
863,-19.99278189,,,
864,-19.90880531,,,
865,-19.7659635,,,
866,-19.53611217,,,
867,-19.22109,,,
868,-18.84052676,,,
869,-18.38331647,,,
870,-17.84896975,,,
871,-17.24959394,,,
872,-16.58122306,,,
873,-15.84501737,,,
874,-15.04054974,,,
875,-14.19045905,,,
876,-13.27582963,,,
877,-12.30986481,,,
878,-11.29905414,,,
879,-10.23316279,,,
880,-9.129129789,,,
881,-7.998450479,,,
882,-6.827777901,,,
883,-5.635641144,,,
884,-4.420526275,,,
885,-3.189589578,,,
886,-1.935368808,,,
887,-0.679949819,,,
888,0.586872581,,,
889,1.836051792,,,
890,3.082375972,,,
891,4.32855205,,,
892,5.538642288,,,
893,6.737360342,,,
894,7.906349397,,,
895,9.043622273,,,
896,10.15339222,,,
897,11.21264276,,,
898,12.23423594,,,
899,13.20713126,,,
900,14.11672547,,,
901,14.97667862,,,
902,15.78342019,,,
903,16.52881996,,,
904,17.20485944,,,
905,17.80754441,,,
906,18.3549516,,,
907,18.81014478,,,
908,19.20720466,,,
909,19.50710482,,,
910,19.74552299,,,
911,19.91217013,,,
912,19.98090047,,,
913,19.99235685,,,
914,19.91444314,,,
915,19.75373332,,,
916,19.52163961,,,
917,19.20323759,,,
918,18.82538726,,,
919,18.36576099,,,
920,17.81931235,,,
921,17.22868513,,,
922,16.54685393,,,
923,15.80434497,,,
924,15.01185254,,,
925,14.14978831,,,
926,13.22562784,,,
927,12.25311879,,,
928,11.24224312,,,
929,10.18963742,,,
930,9.075071866,,,
931,7.941703342,,,
932,6.769910654,,,
933,5.569449288,,,
934,4.348861062,,,
935,3.12007308,,,
936,1.865153599,,,
937,0.615253642,,,
938,-0.649146847,,,
939,-1.903806068,,,
940,-3.14254099,,,
941,-4.384104339,,,
942,-5.607312701,,,
943,-6.797647135,,,
944,-7.966181874,,,
945,-9.095448956,,,
946,-10.20360266,,,
947,-11.26018,,,
948,-12.27607631,,,
949,-13.25070022,,,
950,-14.16701384,,,
951,-15.02241023,,,
952,-15.82148165,,,
953,-16.55348024,,,
954,-17.23437243,,,
955,-17.83498156,,,
956,-18.36394651,,,
957,-18.83225887,,,
958,-19.21114088,,,
959,-19.52876297,,,
960,-19.76039427,,,
961,-19.91369965,,,
962,-19.98726774,,,
963,-19.99021023,,,
964,-19.91034456,,,
965,-19.74025208,,,
966,-19.50707731,,,
967,-19.19047199,,,
968,-18.80506379,,,
969,-18.33186842,,,
970,-17.78716927,,,
971,-17.1956357,,,
972,-16.50135535,,,
973,-15.76653653,,,
974,-14.95939535,,,
975,-14.10152199,,,
976,-13.18599162,,,
977,-12.20677683,,,
978,-11.1862439,,,
979,-10.11701785,,,
980,-9.023592884,,,
981,-7.883889676,,,
982,-6.708784463,,,
983,-5.514131173,,,
984,-4.289787861,,,
985,-3.056681544,,,
986,-1.812517133,,,
987,-0.541801078,,,
988,0.708566723,,,
989,1.958121976,,,
990,3.202952722,,,
991,4.440847484,,,
992,5.65703485,,,
993,6.857460349,,,
994,8.017703682,,,
995,9.151599068,,,
996,10.25932443,,,
997,11.30631984,,,
998,12.32545394,,,
999,13.29192125,,,
1000,14.20856967,-20.0085749,,
